"Year","Month","SAC","YOLO","CSMR","MOKE","MISC","SJR","EAST","TOT","CCC","SWP","CVP","NBAQ","EXPORT","GCD","PREC","MISDV","CD","XGEO","WEST","RIO","OUT","EXPIN","DIVE","EFFECT","EFFD"
1970,12,4.851795981312,0.83297931227136,0.10863022205952,0.07365648218112,0.127038226176,0.3825459228672,0.69187085328384,6.3766461468672,0.004770814464,0.13985336779776,0.00058473059328,0,0.14520891285504,0.15780386304,0.40106402270208,0,-0.24326015966208,0.70813321417728,1.41290973222912,5.04475463052288,6.47469739367424,1.7615314944e-06,-0.00011743543296,6.1617637702656,-0.00040857744384
1971,1,3.96833900544,0.50265790507008,0.05529006978048,0.05692193298432,0.05301475826688,0.3946564518912,0.55988321292288,5.03088012343296,0.00481240617984,0.1350018164736,0.00179089035264,0,0.14160511300608,0.091746432,0.07086249750528,0,0.02088393449472,0.59063172378624,0.9953386914816,3.87451054107648,4.86839107593216,2.2753115136e-06,0.00025933658112,4.76765594016768,-0.00017615314944
1971,2,2.13708022272,0.05716659013632,0.03202317462528,0.05686321526784,0.00493228818432,0.3008304340992,0.39464911217664,2.58889592503296,0.00446009988096,0.05323984284672,0.15839837991936,0,0.21609832264704,0.060307987968,0.03004634483712,0,0.03026164313088,0.45481275242496,0.61367842750464,1.73095669011456,2.34253595925504,6.3855516672e-06,0.00072907831296,2.37130519375872,0.00013211486208
1971,3,2.311765429248,0.096272589312,0.07171145782272,0.03758178511872,0.024649208064,0.1963862959104,0.33032874691584,2.73836676547584,0.00539958334464,0.06413931896832,0.2885486450688,0,0.35808754738176,0.099330803712,0.14976442902528,0,-0.05043362531328,0.48405172866048,0.48907698656256,1.938112793856,2.43071284340736,1.1865871872e-05,0.00114744204288,2.56319224464384,0.00063121545216
1971,4,2.808908762112,0.062448738048,0.06546780730368,0.01992243188736,0.0086608631808,0.1439562682368,0.23800737060864,3.10936487076864,0.0058350730752,0.07509261966336,0.2450730691584,0,0.32600076189696,0.137986633728,0.0682838111232,0,0.0697028226048,0.4533986340864,0.3200971848192,2.39844256505856,2.71366128626688,7.8779602944e-06,0.00099330803712,2.96540860253184,0.000672807168
1971,5,2.213902568448,0.04466460966912,0.04921767926784,0.01507332713472,0.0049298416128,0.1389897280512,0.20821057606656,2.46677775418368,0.00736907341824,0.0639044481024,0.2737468873728,0,0.34502040889344,0.184593821184,0.06555343730688,0,0.11904038387712,0.59596769627136,0.38177769940992,1.62926739145728,2.00271696141312,1.05691889664e-05,0.00144103062528,2.32778802613248,0.00106915175424
1971,6,2.02209136128,0.01353443364864,0.01831014125568,0.02365590002688,0.0049176087552,0.1704281720832,0.21731182212096,2.2529376170496,0.0103856961024,0.0870734803968,0.325883326464,0,0.4233425029632,0.274994638848,0.00273037381632,0,0.27226426503168,0.74584222101504,0.36283634270208,1.21355085192192,1.55733084905472,1.38720605184e-05,0.00231934980096,2.0825094449664,0.00191321892864
1971,7,1.591250116608,0.00108138461184,0.002568900096,0.02813312590848,0.00371634213888,0.08083961616384,0.1152579843072,1.70758948552704,0.01251910646784,0.1350752136192,0.346067541504,0,0.49366186159104,0.330042498048,0,0,0.330042498048,0.62471246505984,0.0317809640448,0.87520713670656,0.88388757245952,2.15053636608e-05,0.00368453670912,1.6267498693632,0.00349125755904
1971,8,1.703792406528,0.00034496658432,0,0.0036453915648,0.0049298416128,0.06763057652736,0.07620580970496,1.78034318281728,0.0136641019392,0.162941663232,0.3315838381056,0,0.5081896032768,0.287105167872,0,0,0.287105167872,0.65768980257792,0.039083980032,0.96605812353024,0.98504841166848,2.13341036544e-05,0.00344232612864,1.71271260628992,0.00328574555136
1971,9,1.790401038336,0.00262027809792,0,0.03789249970176,0.0110829689856,0.0804065730048,0.12938204169216,1.92240335812608,0.009358136064,0.07338980588544,0.2039951333376,0,0.28674307528704,0.193156821504,0.00045506230272,0,0.19270175920128,0.67795964762112,0.39533659877376,1.06110498051072,1.44295852363776,1.06181203968e-05,0.00183492864,1.84199678512128,0.00158048520192
